time,height,speed,acceleration
18.88,1614.02233,-24.34502,-6.59481
18.88,1614.02233,-24.34502,-6.59481
18.9,1614.02233,-24.34502,-6.59481
18.97,1605.85264,-24.31221,1.6405
19.07,1610.54447,-24.34502,0
19.17,1604.99958,-24.57469,3.31381
19.22,1604.99958,-24.57469,3.31381
19.27,1613.46456,-24.86998,4.95431
19.37,1613.72704,-25.2637,9.90862
19.47,1613.72704,-25.75585,8.23531
19.54,1613.72704,-25.75585,8.23531
19.57,1610.83976,-26.31362,4.95431
19.67,1601.48891,-26.93701,3.31381
19.77,1599.74998,-27.59321,9.90862
19.86,1599.74998,-27.59321,9.90862
19.86,1599.74998,-27.59321,9.90862
19.86,1599.74998,-27.59321,9.90862
19.86,1599.74998,-27.59321,9.90862
19.86,1599.74998,-27.59321,9.90862
19.86,1599.74998,-27.59321,9.90862
19.87,1598.27353,-28.18379,6.59481
19.97,1594.76286,-28.67594,1.6405
20.07,1590.39913,-29.13528,6.59481
20.17,1586.88846,-29.43057,-4.95431
20.18,1586.88846,-29.43057,-4.95431
20.27,1584.55895,-29.56181,1.6405
20.37,1581.63886,-29.62743,4.95431
20.47,1582.22944,-29.529,0
20.5,1582.22944,-29.529,0
20.57,1574.35504,-29.36495,0
20.67,1566.18535,-29.10247,-4.95431
20.77,1565.037,-28.80718,1.6405
20.82,1565.037,-28.80718,1.6405
20.87,1559.49211,-28.47908,4.95431
20.88,1559.49211,-28.47908,4.95431
20.88,1559.49211,-28.47908,4.95431
20.88,1559.49211,-28.47908,4.95431
20.88,1559.49211,-28.47908,4.95431
20.88,1559.49211,-28.47908,4.95431
20.97,1559.19682,-28.11817,1.6405
21.07,1548.99291,-27.65883,4.95431
21.14,1548.99291,-27.65883,4.95431
21.17,1549.58349,-27.2323,18.14393
21.27,1553.09416,-26.77296,4.95431
21.37,1546.6634,-26.31362,1.6405
21.46,1546.6634,-26.31362,1.6405
21.47,1545.51505,-25.95271,0
21.57,1542.29967,-25.72304,4.95431
21.67,1540.85603,-25.65742,-1.6405
21.77,1538.82181,-25.69023,0
21.78,1538.82181,-25.69023,0
21.87,1546.10563,-25.85428,-1.6405
21.87,1546.10563,-25.85428,-1.6405
21.87,1546.10563,-25.85428,-1.6405
21.87,1546.10563,-25.85428,-1.6405
21.87,1546.10563,-25.85428,-1.6405
21.87,1546.10563,-25.85428,-1.6405
21.97,1541.70909,-26.11676,0
22.07,1539.97016,-26.51048,4.95431
22.1,1539.97016,-26.51048,4.95431
22.17,1539.37958,-27.00263,1.6405
22.27,1534.45808,-27.5604,1.6405
22.37,1528.02732,-28.15098,4.95431
22.42,1528.02732,-28.15098,4.95431
22.47,1527.73203,-28.70875,8.23531
22.57,1520.18573,-29.33214,8.23531
22.67,1516.67506,-29.88991,3.31381
22.74,1516.67506,-29.88991,3.31381
22.77,1503.58387,-30.31644,1.6405
22.87,1502.14023,-30.67735,0
22.89,1502.14023,-30.67735,0
22.89,1502.14023,-30.67735,0
22.89,1502.14023,-30.67735,0
22.89,1502.14023,-30.67735,0
22.89,1502.14023,-30.67735,0
22.97,1505.3228,-30.93983,8.23531
23.06,1505.3228,-30.93983,8.23531
23.07,1504.76503,-31.10388,4.95431
23.17,1499.81072,-31.10388,-1.6405
23.27,1500.4013,-31.00545,4.95431
23.37,1506.79925,-30.8414,-6.59481
23.38,1506.79925,-30.8414,-6.59481
23.47,1497.18592,-30.54611,-11.54912
23.57,1494.00335,-30.21801,-8.23531
23.67,1480.61687,-29.82429,-4.95431
23.7,1480.61687,-29.82429,-4.95431
23.77,1482.3558,-29.33214,1.6405
23.86,1482.3558,-29.33214,1.6405
23.86,1482.3558,-29.33214,1.6405
23.86,1482.3558,-29.33214,1.6405
23.86,1482.3558,-29.33214,1.6405
23.86,1482.3558,-29.33214,1.6405
23.87,1468.70684,-28.74156,14.86293
23.97,1474.21892,-28.18379,16.50343
24.02,1474.21892,-28.18379,16.50343
24.07,1467.82097,-27.65883,9.90862
24.17,1464.6384,-27.26511,18.14393
24.27,1457.64987,-26.93701,0
24.34,1457.64987,-26.93701,0
24.37,1464.93369,-26.74015,11.54912
24.47,1459.97938,-26.54329,4.95431
24.57,1455.32036,-26.51048,3.31381
24.66,1455.32036,-26.51048,3.31381
24.67,1465.78675,-26.5761,8.23531
24.77,1464.6384,-26.74015,-3.31381
24.87,1458.24045,-26.96982,-8.23531
24.87,1458.24045,-26.96982,-8.23531
24.87,1458.24045,-26.96982,-8.23531
24.87,1458.24045,-26.96982,-8.23531
24.87,1458.24045,-26.96982,-8.23531
24.87,1458.24045,-26.96982,-8.23531
24.97,1451.54721,-27.19949,-4.95431
24.98,1451.54721,-27.19949,-4.95431
25.07,1452.13779,-27.46197,-8.23531
25.17,1448.06935,-27.79007,6.59481
25.27,1439.93247,-28.08536,-3.31381
25.3,1439.93247,-28.08536,-3.31381
25.37,1434.71568,-28.24941,-3.31381
25.47,1439.07941,-28.41346,13.18962
25.57,1431.79559,-28.47908,23.09824
25.62,1431.79559,-28.47908,23.09824
25.67,1428.90831,-28.5447,19.78443
25.77,1432.09088,-28.44627,13.18962
25.86,1432.09088,-28.44627,13.18962
25.86,1432.09088,-28.44627,13.18962
25.86,1432.09088,-28.44627,13.18962
25.86,1432.09088,-28.44627,13.18962
25.86,1432.09088,-28.44627,13.18962
25.87,1435.56874,-28.34784,18.14393
25.94,1435.56874,-28.34784,18.14393
25.97,1427.75996,-28.11817,9.90862
26.07,1418.17944,-27.85569,4.95431
26.17,1405.12106,-27.62602,1.6405
26.26,1405.12106,-27.62602,1.6405
26.27,1403.08684,-27.39635,6.59481
26.37,1403.67742,-27.06825,1.6405
26.47,1406.5647,-26.80577,-4.95431
26.57,1400.46204,-26.60891,4.95431
26.58,1400.46204,-26.60891,4.95431
26.67,1396.98418,-26.37924,3.31381
26.77,1397.87005,-26.248,-4.95431
26.86,1397.87005,-26.248,-4.95431
26.86,1397.87005,-26.248,-4.95431
26.86,1397.87005,-26.248,-4.95431
26.86,1397.87005,-26.248,-4.95431
26.86,1397.87005,-26.248,-4.95431
26.87,1392.91574,-26.248,-3.31381
26.9,1392.91574,-26.248,-3.31381
26.97,1393.50632,-26.41205,-6.59481
27.07,1390.61904,-26.64172,-8.23531
27.17,1388.28953,-27.03544,-11.54912
27.22,1388.28953,-27.03544,-11.54912
27.27,1392.35797,-27.52759,3.31381
27.37,1399.31369,-28.11817,0
27.47,1393.80161,-28.70875,11.54912
27.54,1393.80161,-28.70875,11.54912
27.57,1389.73317,-29.33214,0
27.67,1382.77745,-29.92272,1.6405
27.77,1381.33381,-30.44768,1.6405
27.86,1381.33381,-30.44768,1.6405
27.87,1370.04717,-30.93983,6.59481
27.88,1370.04717,-30.93983,6.59481
27.88,1370.04717,-30.93983,6.59481
27.88,1370.04717,-30.93983,6.59481
27.88,1370.04717,-30.93983,6.59481
27.88,1370.04717,-30.93983,6.59481
27.97,1362.50087,-31.33355,11.54912
28.07,1357.57937,-31.66165,13.18962
28.17,1347.73637,-31.89132,4.95431
28.18,1347.73637,-31.89132,4.95431
28.27,1344.81628,-31.95694,4.95431
28.37,1350.91894,-31.8257,4.95431
28.47,1346.29273,-31.53041,1.6405
28.5,1346.29273,-31.53041,1.6405
28.57,1350.03307,-31.10388,-1.6405
28.67,1353.21564,-30.57892,0
28.77,1345.99744,-29.95553,-4.95431
28.82,1345.99744,-29.95553,-4.95431
28.86,1345.99744,-29.95553,-4.95431
28.86,1345.99744,-29.95553,-4.95431
28.86,1345.99744,-29.95553,-4.95431
28.86,1345.99744,-29.95553,-4.95431
28.86,1345.99744,-29.95553,-4.95431
28.87,1342.51958,-29.23371,0
28.97,1332.97187,-28.44627,1.6405
29.07,1328.60814,-27.72445,16.50343
29.14,1328.60814,-27.72445,16.50343
29.17,1323.42416,-26.96982,8.23531
29.27,1316.46844,-26.248,6.59481
29.37,1317.3215,-25.5918,8.23531
29.46,1317.3215,-25.5918,8.23531
29.47,1314.72951,-25.06684,0
29.57,1316.17315,-24.67312,-6.59481
29.67,1317.3215,-24.37783,-3.31381
29.77,1311.54694,-24.21378,-3.31381
29.78,1311.54694,-24.21378,-3.31381
29.87,1310.1033,-24.2794,-11.54912
29.89,1310.1033,-24.2794,-11.54912
29.89,1310.1033,-24.2794,-11.54912
29.89,1310.1033,-24.2794,-11.54912
29.89,1310.1033,-24.2794,-11.54912
29.89,1310.1033,-24.2794,-11.54912
29.97,1310.95636,-24.37783,-21.45774
30.07,1308.65966,-24.64031,-11.54912
30.1,1308.65966,-24.64031,-11.54912
30.17,1308.36437,-25.03403,-9.90862
30.27,1306.33015,-25.62461,-9.90862
30.37,1304.59122,-26.28081,-13.18962
30.42,1304.59122,-26.28081,-13.18962
30.47,1302.8851,-27.06825,-1.6405
30.57,1298.25889,-27.82288,9.90862
30.67,1293.89516,-28.64313,14.86293
30.74,1293.89516,-28.64313,14.86293
30.77,1285.8239,-29.46338,16.50343
30.86,1285.8239,-29.46338,16.50343
30.86,1285.8239,-29.46338,16.50343
30.86,1285.8239,-29.46338,16.50343
30.86,1285.8239,-29.46338,16.50343
30.86,1285.8239,-29.46338,16.50343
30.87,1295.3388,-30.34925,11.54912
30.97,1286.38167,-31.23512,9.90862
31.06,1286.38167,-31.23512,9.90862
31.07,1277.42454,-32.12099,9.90862
31.17,1277.12925,-32.94124,6.59481
31.27,1272.24056,-33.72868,6.59481
31.37,1267.90964,-34.38488,4.95431
31.38,1267.90964,-34.38488,4.95431
31.47,1267.61435,-34.87703,-1.6405
31.57,1263.8412,-35.17232,4.95431
31.67,1268.7627,-35.30356,4.95431
31.7,1268.7627,-35.30356,4.95431
31.77,1259.51028,-35.30356,-3.31381
31.85,1259.51028,-35.30356,-3.31381
31.85,1259.51028,-35.30356,-3.31381
31.85,1259.51028,-35.30356,-3.31381
31.85,1259.51028,-35.30356,-3.31381
31.85,1259.51028,-35.30356,-3.31381
31.87,1246.22223,-35.1067,-4.95431
31.97,1256.623,-34.84422,-3.31381
32.02,1256.623,-34.84422,-3.31381
32.07,1247.96116,-34.4505,-14.86293
32.17,1240.18519,-33.85992,-13.18962
32.27,1222.86151,-33.17091,-6.59481
32.34,1222.86151,-33.17091,-6.59481
32.37,1220.82729,-32.28504,-6.59481
32.47,1219.97423,-31.33355,4.95431
32.57,1230.93277,-30.34925,3.31381
32.66,1230.93277,-30.34925,3.31381
32.67,1226.89714,-29.36495,3.31381
32.77,1227.19243,-28.47908,8.23531
32.87,1223.1568,-27.5604,6.59481
32.87,1223.1568,-27.5604,6.59481
32.87,1223.1568,-27.5604,6.59481
32.87,1223.1568,-27.5604,6.59481
32.87,1223.1568,-27.5604,6.59481
32.87,1223.1568,-27.5604,6.59481
32.97,1213.90438,-26.80577,8.23531
32.98,1213.90438,-26.80577,8.23531
33.07,1208.42511,-26.14957,11.54912
33.17,1204.09419,-25.49337,14.86293
33.27,1195.46516,-24.96841,9.90862
33.3,1195.46516,-24.96841,9.90862
33.37,1198.05715,-24.6075,6.59481
33.47,1198.61492,-24.34502,6.59481
33.57,1210.75462,-24.21378,6.59481
33.62,1210.75462,-24.21378,6.59481
33.67,1204.09419,-24.18097,-1.6405
33.77,1200.64914,-24.31221,3.31381
33.87,1199.79608,-24.64031,4.95431
33.89,1199.79608,-24.64031,4.95431
33.89,1199.79608,-24.64031,4.95431
33.89,1199.79608,-24.64031,4.95431
33.89,1199.79608,-24.64031,4.95431
33.89,1199.79608,-24.64031,4.95431
33.94,1199.79608,-24.64031,4.95431
33.97,1188.24696,-24.9356,13.18962
34.07,1186.80332,-25.39494,14.86293
34.17,1191.9873,-25.95271,13.18962
34.26,1191.9873,-25.95271,13.18962
34.27,1191.42953,-26.5761,-3.31381
34.37,1197.46657,-27.13387,0
34.47,1188.83754,-27.72445,-1.6405
34.57,1181.61934,-28.11817,-8.23531
34.58,1181.61934,-28.11817,-8.23531
34.67,1173.84337,-28.47908,-13.18962
34.77,1161.17871,-28.74156,-16.50343
34.87,1153.40274,-28.97123,-18.14393
34.88,1153.40274,-28.97123,-18.14393
34.88,1153.40274,-28.97123,-18.14393
34.88,1153.40274,-28.97123,-18.14393
34.88,1153.40274,-28.97123,-18.14393
34.88,1153.40274,-28.97123,-18.14393
34.9,1153.40274,-28.97123,-18.14393
34.97,1152.81216,-29.23371,-13.18962
35.07,1155.10886,-29.39776,-16.50343
35.17,1169.80774,-29.56181,-8.23531
35.22,1169.80774,-29.56181,-8.23531
35.27,1160.58813,-29.62743,-3.31381
35.37,1151.66381,-29.62743,3.31381
35.47,1152.51687,-29.56181,6.59481
35.54,1152.51687,-29.56181,6.59481
35.57,1151.9591,-29.33214,9.90862
35.67,1145.62677,-29.16809,14.86293
35.77,1143.03478,-28.93842,18.14393
35.86,1143.03478,-28.93842,18.14393
35.86,1143.03478,-28.93842,18.14393
35.86,1143.03478,-28.93842,18.14393
35.86,1143.03478,-28.93842,18.14393
35.86,1143.03478,-28.93842,18.14393
35.86,1143.03478,-28.93842,18.14393
35.87,1134.70104,-28.70875,13.18962
35.97,1132.96211,-28.5447,4.95431
36.07,1129.77954,-28.24941,8.23531
36.17,1122.59415,-27.8885,6.59481
36.18,1122.59415,-27.8885,6.59481
36.27,1124.62837,-27.46197,6.59481
36.37,1124.03779,-27.06825,-1.6405
36.47,1114.26041,-26.74015,-13.18962
36.5,1114.26041,-26.74015,-13.18962
36.57,1124.62837,-26.34643,-14.86293
36.67,1121.15051,-25.82147,-13.18962
36.77,1124.89085,-25.36213,-13.18962
36.82,1124.89085,-25.36213,-13.18962
36.87,1110.52007,-24.96841,-8.23531
36.87,1110.52007,-24.96841,-8.23531
36.87,1110.52007,-24.96841,-8.23531
36.87,1110.52007,-24.96841,-8.23531
36.87,1110.52007,-24.96841,-8.23531
36.87,1110.52007,-24.96841,-8.23531
36.97,1099.88963,-24.54188,-3.31381
37.07,1104.18774,-24.11535,-6.59481
37.14,1104.18774,-24.11535,-6.59481
37.17,1095.29623,-23.65601,0
37.27,1096.44458,-23.2951,1.6405
37.37,1091.2606,-23.03262,-1.6405
37.46,1091.2606,-23.03262,-1.6405
37.47,1090.96531,-22.86857,4.95431
37.57,1095.55871,-22.77014,0
37.67,1092.70424,-22.86857,-9.90862
37.77,1092.40895,-23.06543,9.90862
37.78,1092.40895,-23.06543,9.90862
37.86,1092.40895,-23.06543,9.90862
37.86,1092.40895,-23.06543,9.90862
37.86,1092.40895,-23.06543,9.90862
37.86,1092.40895,-23.06543,9.90862
37.86,1092.40895,-23.06543,9.90862
37.87,1086.6672,-23.45915,18.14393
37.97,1083.22215,-23.91849,11.54912
38.07,1089.81696,-24.50907,6.59481
38.1,1089.81696,-24.50907,6.59481
38.17,1087.52026,-25.13246,-6.59481
38.27,1088.11084,-25.78866,-3.31381
38.37,1071.73865,-26.41205,0
38.42,1071.73865,-26.41205,0
38.47,1067.40773,-27.16668,16.50343
38.57,1072.00113,-27.85569,11.54912
38.67,1090.96531,-28.57751,13.18962
38.74,1090.96531,-28.57751,13.18962
38.77,1074.88841,-29.23371,3.31381
38.87,1055.07117,-29.92272,-3.31381
38.87,1055.07117,-29.92272,-3.31381
38.87,1055.07117,-29.92272,-3.31381
38.87,1055.07117,-29.92272,-3.31381
38.87,1055.07117,-29.92272,-3.31381
38.87,1055.07117,-29.92272,-3.31381
38.97,1054.77588,-30.5133,3.31381
39.06,1054.77588,-30.5133,3.31381
39.07,1050.18248,-30.90702,1.6405
39.17,1047.03272,-31.10388,-6.59481
39.27,1051.33083,-31.13669,-6.59481
39.37,1049.92,-30.97264,-9.90862
39.38,1049.92,-30.97264,-9.90862
39.47,1043.58767,-30.64454,-3.31381
39.57,1045.03131,-30.15239,0
39.67,1030.10276,-29.56181,0
39.7,1030.10276,-29.56181,0
39.77,1028.65912,-28.97123,9.90862
39.87,1024.36101,-28.38065,-1.6405
39.88,1024.36101,-28.38065,-1.6405
39.88,1024.36101,-28.38065,-1.6405
39.88,1024.36101,-28.38065,-1.6405
39.88,1024.36101,-28.38065,-1.6405
39.88,1024.36101,-28.38065,-1.6405
39.97,1022.91737,-27.79007,14.86293
40.02,1022.91737,-27.79007,14.86293
40.07,1015.4695,-27.16668,19.78443
40.17,1025.21407,-26.64172,14.86293
40.27,1022.3596,-26.248,0
40.34,1022.3596,-26.248,0
40.37,1026.09994,-26.08395,-8.23531
40.47,1010.8761,-26.05114,0
40.57,1006.57799,-26.11676,11.54912
40.66,1006.57799,-26.11676,11.54912
40.67,996.27565,-26.248,31.36636
40.77,998.83483,-26.67453,13.18962
40.86,998.83483,-26.67453,13.18962
40.86,998.83483,-26.67453,13.18962
40.86,998.83483,-26.67453,13.18962
40.86,998.83483,-26.67453,13.18962
40.86,998.83483,-26.67453,13.18962
40.87,1000.27847,-27.26511,6.59481
40.97,1001.13153,-27.95412,0
40.98,1001.13153,-27.95412,0
41.07,1003.72352,-28.67594,-9.90862
41.17,1009.46527,-29.39776,-8.23531
41.27,1007.72634,-30.02115,-11.54912
41.3,1007.72634,-30.02115,-11.54912
41.37,1011.17139,-30.57892,-11.54912
41.47,997.12871,-31.00545,-8.23531
41.57,991.97754,-31.23512,-11.54912
41.62,991.97754,-31.23512,-11.54912
41.67,986.53108,-31.36636,-6.59481
41.77,971.04476,-31.20231,-3.31381
41.87,969.04335,-30.87421,-1.6405
41.87,969.04335,-30.87421,-1.6405
41.87,969.04335,-30.87421,-1.6405
41.87,969.04335,-30.87421,-1.6405
41.87,969.04335,-30.87421,-1.6405
41.87,969.04335,-30.87421,-1.6405
41.94,969.04335,-30.87421,-1.6405
41.97,963.33441,-30.28363,4.95431
42.07,963.89218,-29.56181,1.6405
42.17,959.59407,-28.5447,6.59481
42.26,959.59407,-28.5447,6.59481
42.27,952.17901,-27.49478,9.90862
42.37,949.02925,-26.28081,0
42.47,945.5842,-25.13246,0
42.57,948.73396,-24.04973,-3.31381
42.58,948.73396,-24.04973,-3.31381
42.67,943.2875,-23.06543,-4.95431
42.77,941.28609,-22.14675,3.31381
42.87,941.87667,-21.35931,-9.90862
42.89,941.87667,-21.35931,-9.90862
42.89,941.87667,-21.35931,-9.90862
42.89,941.87667,-21.35931,-9.90862
42.89,941.87667,-21.35931,-9.90862
42.89,941.87667,-21.35931,-9.90862
42.9,941.87667,-21.35931,-9.90862
42.97,938.98939,-20.80154,-11.54912
43.07,940.13774,-20.47344,-4.95431
43.17,944.73114,-20.40782,8.23531
43.22,944.73114,-20.40782,8.23531
43.27,941.28609,-20.6703,3.31381
43.37,941.87667,-21.12964,18.14393
43.47,947.58561,-21.9827,21.45774
43.54,947.58561,-21.9827,21.45774
43.57,943.87808,-22.967,11.54912
43.67,940.9908,-24.08254,0
43.77,940.72832,-25.2637,-1.6405
43.86,940.72832,-25.2637,-1.6405
43.87,927.83399,-26.51048,-8.23531
43.88,927.83399,-26.51048,-8.23531
43.88,927.83399,-26.51048,-8.23531
43.88,927.83399,-26.51048,-8.23531
43.88,927.83399,-26.51048,-8.23531
43.88,927.83399,-26.51048,-8.23531
43.97,929.57292,-27.69164,-13.18962
44.07,921.82976,-28.80718,-6.59481
44.17,922.12505,-29.56181,-3.31381
44.18,922.12505,-29.56181,-3.31381
44.27,913.26635,-30.28363,-1.6405
44.37,914.11941,-30.8414,-4.95431
44.47,910.96965,-31.07107,-1.6405
44.5,910.96965,-31.07107,-1.6405
44.57,898.40342,-31.10388,-8.23531
44.67,903.2593,-30.90702,-18.14393
44.77,895.84424,-30.57892,-1.6405
44.82,895.84424,-30.57892,-1.6405
44.87,898.96119,-30.11958,-8.23531
44.89,898.96119,-30.11958,-8.23531
44.89,898.96119,-30.11958,-8.23531
44.89,898.96119,-30.11958,-8.23531
44.89,898.96119,-30.11958,-8.23531
44.89,898.96119,-30.11958,-8.23531
44.97,886.69025,-29.59462,-1.6405
45.07,882.98272,-28.97123,-8.23531
45.14,882.98272,-28.97123,-8.23531
45.17,881.83437,-28.31503,14.86293
45.27,871.26955,-27.72445,11.54912
45.37,875.83014,-27.16668,-9.90862
45.46,875.83014,-27.16668,-9.90862
45.47,867.56202,-26.70734,0
45.57,874.41931,-26.37924,-1.6405
45.67,875.27237,-26.18238,3.31381
45.77,881.53908,-26.11676,13.18962
45.78,881.53908,-26.11676,13.18962
45.87,862.70614,-26.28081,0
45.87,862.70614,-26.28081,0
45.87,862.70614,-26.28081,0
45.87,862.70614,-26.28081,0
45.87,862.70614,-26.28081,0
45.87,862.70614,-26.28081,0
45.97,865.56061,-26.54329,0
46.07,860.40944,-26.96982,-29.69305
46.1,860.40944,-26.96982,-29.69305
46.17,886.39496,-27.46197,56.1051
46.27,860.14696,-28.05255,-6.59481
46.37,852.43661,-28.64313,4.95431
46.42,852.43661,-28.64313,4.95431
46.47,863.26391,-29.2009,-4.95431
46.57,853.55215,-29.79148,-16.50343
46.67,857.29249,-30.1852,-18.14393
46.74,857.29249,-30.1852,-18.14393
46.77,841.01873,-30.54611,11.54912
46.86,841.01873,-30.54611,11.54912
46.86,841.01873,-30.54611,11.54912
46.86,841.01873,-30.54611,11.54912
46.86,841.01873,-30.54611,11.54912
46.86,841.01873,-30.54611,11.54912
46.87,831.30697,-30.64454,-13.18962
46.97,828.4525,-30.67735,-3.31381
47.06,828.4525,-30.67735,-3.31381
47.07,831.60226,-30.61173,13.18962
47.17,828.19002,-30.38206,-4.95431
47.27,824.48249,-30.11958,-4.95431
47.37,822.18579,-29.75867,9.90862
47.38,822.18579,-29.75867,9.90862
47.47,818.77355,-29.36495,0
47.57,819.62661,-28.80718,-4.95431
47.67,818.18297,-28.15098,-6.59481
47.7,818.18297,-28.15098,-6.59481
47.77,812.76932,-27.49478,3.31381
47.87,808.20873,-27.03544,3.31381
47.87,808.20873,-27.03544,3.31381
47.87,808.20873,-27.03544,3.31381
47.87,808.20873,-27.03544,3.31381
47.87,808.20873,-27.03544,3.31381
47.87,808.20873,-27.03544,3.31381
47.97,803.64814,-26.44486,0
48.02,803.64814,-26.44486,0
48.07,791.7053,-25.98552,-8.23531
48.17,797.67672,-25.49337,3.31381
48.27,796.52837,-25.2637,1.6405
48.34,796.52837,-25.2637,1.6405
48.37,792.26307,-25.2637,0
48.47,796.52837,-25.23089,-1.6405
48.57,794.82225,-25.39494,0
48.66,794.82225,-25.39494,0
48.67,796.26589,-25.62461,-8.23531
48.77,792.26307,-26.05114,4.95431
48.86,792.26307,-26.05114,4.95431
48.86,792.26307,-26.05114,4.95431
48.86,792.26307,-26.05114,4.95431
48.86,792.26307,-26.05114,4.95431
48.86,792.26307,-26.05114,4.95431
48.87,799.38284,-26.60891,3.31381
48.97,792.26307,-27.19949,1.6405
48.98,792.26307,-27.19949,1.6405
49.07,780.02494,-27.72445,1.6405
49.17,774.316,-28.08536,-1.6405
49.27,766.34317,-28.34784,1.6405
49.3,766.34317,-28.34784,1.6405
49.37,758.66563,-28.67594,-1.6405
49.47,760.37175,-29.03685,-8.23531
49.57,766.93375,-29.2009,-3.31381
49.62,766.93375,-29.2009,-3.31381
49.67,775.46435,-29.26652,3.31381
49.77,764.37457,-29.26652,-4.95431
49.86,764.37457,-29.26652,-4.95431
49.86,764.37457,-29.26652,-4.95431
49.86,764.37457,-29.26652,-4.95431
49.86,764.37457,-29.26652,-4.95431
49.86,764.37457,-29.26652,-4.95431
49.87,750.13503,-29.2009,0
49.94,750.13503,-29.2009,0
49.97,767.49152,-29.13528,-4.95431
50.07,757.81257,-29.10247,-3.31381
50.17,745.86973,-29.00404,-6.59481
50.26,745.86973,-29.00404,-6.59481
50.27,739.89831,-28.8728,4.95431
50.37,728.80853,-28.80718,-4.95431
50.47,733.6316,-28.77437,0
50.57,728.80853,-28.80718,1.6405
50.58,728.80853,-28.80718,1.6405
50.67,726.51183,-28.8728,6.59481
50.77,720.8357,-28.93842,0
50.85,720.8357,-28.93842,0
50.85,720.8357,-28.93842,0
50.85,720.8357,-28.93842,0
50.85,720.8357,-28.93842,0
50.85,720.8357,-28.93842,0
50.87,714.6018,-29.03685,-3.31381
50.9,714.6018,-29.03685,-3.31381
50.97,718.57181,-29.29933,-6.59481
51.07,728.51324,-29.72586,-11.54912
51.17,741.04666,-30.21801,-13.18962
51.22,741.04666,-30.21801,-13.18962
51.27,748.42891,-30.80859,-6.59481
51.37,714.86428,-31.46479,-3.31381
51.47,698.39366,-32.08818,-3.31381
51.54,698.39366,-32.08818,-3.31381
51.57,712.89568,-32.61314,0
51.67,710.04121,-32.84281,4.95431
51.77,704.62756,-32.97405,0
51.86,704.62756,-32.97405,0
51.86,704.62756,-32.97405,0
51.86,704.62756,-32.97405,0
51.86,704.62756,-32.97405,0
51.86,704.62756,-32.97405,0
51.86,704.62756,-32.97405,0
51.87,699.24672,-33.17091,-1.6405
51.97,687.30388,-33.20372,3.31381
52.03,687.30388,-33.20372,3.31381
52.07,679.06857,-33.17091,11.54912
52.17,677.36245,-33.07248,6.59481
52.18,677.36245,-33.07248,6.59481
52.27,679.06857,-32.90843,8.23531
52.37,668.56937,-32.64595,19.78443
52.47,670.83326,-32.28504,11.54912
52.5,670.83326,-32.28504,11.54912
52.57,669.71772,-31.79289,8.23531
52.67,669.71772,-31.23512,6.59481
52.77,682.48081,-30.71016,14.86293
52.82,682.48081,-30.71016,14.86293
52.87,678.5108,-30.1852,9.90862
52.88,678.5108,-30.1852,9.90862
52.88,678.5108,-30.1852,9.90862
52.88,678.5108,-30.1852,9.90862
52.88,678.5108,-30.1852,9.90862
52.88,678.5108,-30.1852,9.90862
52.97,656.36405,-29.62743,1.6405
53.07,651.2785,-29.03685,-4.95431
53.14,651.2785,-29.03685,-4.95431
53.17,644.45402,-28.41346,-6.59481
53.27,638.51541,-27.85569,-4.95431
53.37,632.83928,-27.65883,-19.78443
53.46,632.83928,-27.65883,-19.78443
53.47,637.66235,-27.5604,-19.78443
53.57,638.22012,-27.46197,-11.54912
53.67,668.0116,-27.42916,-9.90862
53.77,668.0116,-27.52759,1.6405
53.78,668.0116,-27.52759,1.6405
53.87,637.10458,-27.72445,6.59481
53.88,637.10458,-27.72445,6.59481
53.88,637.10458,-27.72445,6.59481
53.88,637.10458,-27.72445,6.59481
53.88,637.10458,-27.72445,6.59481
53.88,637.10458,-27.72445,6.59481
53.97,631.13316,-27.95412,24.73874
54.07,624.34149,-28.18379,13.18962
54.1,624.34149,-28.18379,13.18962
54.17,623.75091,-28.38065,-1.6405
54.27,620.07619,-28.47908,-1.6405
54.37,614.40006,-28.61032,8.23531
54.42,614.40006,-28.61032,8.23531
54.47,611.87369,-28.57751,1.6405
54.57,616.40147,-28.28222,4.95431
54.67,614.99064,-27.79007,3.31381
54.74,614.99064,-27.79007,3.31381
54.77,609.6098,-27.19949,-8.23531
54.86,609.6098,-27.19949,-8.23531
54.86,609.6098,-27.19949,-8.23531
54.86,609.6098,-27.19949,-8.23531
54.86,609.6098,-27.19949,-8.23531
54.86,609.6098,-27.19949,-8.23531
54.87,608.46145,-26.70734,-11.54912
54.97,606.75533,-26.31362,0
55.06,606.75533,-26.31362,0
55.07,605.63979,-25.88709,4.95431
55.17,607.90368,-25.42775,3.31381
55.27,602.78532,-24.96841,6.59481
55.37,585.52726,-24.47626,-8.23531
55.38,585.52726,-24.47626,-8.23531
55.47,586.6428,-23.98411,0
55.57,580.14642,-23.52477,-3.31381
55.67,577.02947,-23.06543,-6.59481
55.7,577.02947,-23.06543,-6.59481
55.77,570.53309,-22.77014,-21.45774
55.87,570.53309,-22.83576,-11.54912
55.88,570.53309,-22.83576,-11.54912
55.88,570.53309,-22.83576,-11.54912
55.88,570.53309,-22.83576,-11.54912
55.88,570.53309,-22.83576,-11.54912
55.88,570.53309,-22.83576,-11.54912
55.97,575.06087,-23.03262,-16.50343
56.02,575.06087,-23.03262,-16.50343
